timestamp,date,blood_pressure,label
1610638319.382269,2021-01-14T15:31:59.382269Z,148,standing up
1610638319.3972688,2021-01-14T15:31:59.397269Z,145,standing up
1610638319.4122689,2021-01-14T15:31:59.412269Z,142,standing up
1610638319.427269,2021-01-14T15:31:59.427269Z,139,standing up
1610638319.442269,2021-01-14T15:31:59.442269Z,135,standing up
1610638319.4572692,2021-01-14T15:31:59.457269Z,132,standing up
1610638319.4722693,2021-01-14T15:31:59.472269Z,127,standing up
1610638319.4872694,2021-01-14T15:31:59.487269Z,124,standing up
1610638319.5022695,2021-01-14T15:31:59.502270Z,120,standing up
1610638319.5172696,2021-01-14T15:31:59.517270Z,116,standing up
1610638319.5322697,2021-01-14T15:31:59.532270Z,113,standing up
1610638319.5472698,2021-01-14T15:31:59.547270Z,111,standing up
1610638319.56227,2021-01-14T15:31:59.562270Z,110,standing up
1610638319.57727,2021-01-14T15:31:59.577270Z,110,standing up
1610638319.59227,2021-01-14T15:31:59.592270Z,111,standing up
1610638319.6072702,2021-01-14T15:31:59.607270Z,111,standing up
1610638319.6222703,2021-01-14T15:31:59.622270Z,112,standing up
1610638319.6372705,2021-01-14T15:31:59.637270Z,113,standing up
1610638319.6522706,2021-01-14T15:31:59.652271Z,114,standing up
1610638319.667271,2021-01-14T15:31:59.667271Z,114,standing up
1610638319.6822708,2021-01-14T15:31:59.682271Z,114,standing up
1610638319.6972709,2021-01-14T15:31:59.697271Z,113,standing up
1610638319.712271,2021-01-14T15:31:59.712271Z,112,standing up
1610638319.727271,2021-01-14T15:31:59.727271Z,110,standing up
1610638319.7422712,2021-01-14T15:31:59.742271Z,108,standing up
1610638319.7572713,2021-01-14T15:31:59.757271Z,106,standing up
1610638319.7722714,2021-01-14T15:31:59.772271Z,103,standing up
1610638319.7872715,2021-01-14T15:31:59.787271Z,100,standing up
1610638319.8022716,2021-01-14T15:31:59.802272Z,97,standing up
1610638319.8172717,2021-01-14T15:31:59.817272Z,94,standing up
1610638319.8322718,2021-01-14T15:31:59.832272Z,92,standing up
1610638319.847272,2021-01-14T15:31:59.847272Z,91,standing up
1610638319.862272,2021-01-14T15:31:59.862272Z,91,standing up
1610638319.877272,2021-01-14T15:31:59.877272Z,91,standing up
1610638319.8922722,2021-01-14T15:31:59.892272Z,92,standing up
1610638319.9072723,2021-01-14T15:31:59.907272Z,93,standing up
1610638319.9222724,2021-01-14T15:31:59.922272Z,96,standing up
1610638319.9372723,2021-01-14T15:31:59.937273Z,99,standing up
1610638319.952273,2021-01-14T15:31:59.952273Z,103,standing up
1610638319.9672728,2021-01-14T15:31:59.967273Z,107,standing up
1610638319.9822729,2021-01-14T15:31:59.982273Z,111,standing up
1610638319.997273,2021-01-14T15:31:59.997273Z,115,standing up
1610638320.012273,2021-01-14T15:32:00.012273Z,119,standing up
1610638320.0272732,2021-01-14T15:32:00.027273Z,122,standing up
1610638320.0422733,2021-01-14T15:32:00.042273Z,125,standing up
1610638320.0572734,2021-01-14T15:32:00.057273Z,127,standing up
1610638320.0722735,2021-01-14T15:32:00.072273Z,130,standing up
1610638320.0872736,2021-01-14T15:32:00.087274Z,132,standing up
1610638320.1022737,2021-01-14T15:32:00.102274Z,135,standing up
1610638320.1172738,2021-01-14T15:32:00.117274Z,138,standing up
1610638320.132274,2021-01-14T15:32:00.132274Z,141,standing up
1610638320.147274,2021-01-14T15:32:00.147274Z,145,standing up
1610638320.162274,2021-01-14T15:32:00.162274Z,150,standing up
1610638320.1772742,2021-01-14T15:32:00.177274Z,155,standing up
1610638320.1922743,2021-01-14T15:32:00.192274Z,160,standing up
1610638320.2072744,2021-01-14T15:32:00.207274Z,164,standing up
1610638320.2222743,2021-01-14T15:32:00.222275Z,168,standing up
1610638320.2372746,2021-01-14T15:32:00.237275Z,171,standing up
1610638320.2522748,2021-01-14T15:32:00.252275Z,173,standing up
1610638320.2672749,2021-01-14T15:32:00.267275Z,174,standing up
1610638320.282275,2021-01-14T15:32:00.282275Z,174,standing up
1610638320.297275,2021-01-14T15:32:00.297275Z,173,standing up
1610638320.3122752,2021-01-14T15:32:00.312275Z,171,standing up
1610638320.3272753,2021-01-14T15:32:00.327275Z,169,standing up
1610638320.3422754,2021-01-14T15:32:00.342275Z,165,standing up
1610638320.3572755,2021-01-14T15:32:00.357275Z,161,standing up
1610638320.3722756,2021-01-14T15:32:00.372276Z,157,standing up
1610638320.3872757,2021-01-14T15:32:00.387276Z,152,standing up
1610638320.4022758,2021-01-14T15:32:00.402276Z,147,standing up
1610638320.417276,2021-01-14T15:32:00.417276Z,142,standing up
1610638320.432276,2021-01-14T15:32:00.432276Z,137,standing up
1610638320.447276,2021-01-14T15:32:00.447276Z,132,standing up
1610638320.4622762,2021-01-14T15:32:00.462276Z,127,standing up
1610638320.4772763,2021-01-14T15:32:00.477276Z,124,standing up
1610638320.4922764,2021-01-14T15:32:00.492276Z,120,standing up
1610638320.5072763,2021-01-14T15:32:00.507277Z,116,standing up
1610638320.5222766,2021-01-14T15:32:00.522277Z,113,standing up
1610638320.5372767,2021-01-14T15:32:00.537277Z,109,standing up
1610638320.5522768,2021-01-14T15:32:00.552277Z,106,standing up
1610638320.567277,2021-01-14T15:32:00.567277Z,103,standing up
1610638320.582277,2021-01-14T15:32:00.582277Z,100,standing up
1610638320.5972772,2021-01-14T15:32:00.597277Z,98,standing up
1610638320.6122773,2021-01-14T15:32:00.612277Z,95,standing up
1610638320.6272774,2021-01-14T15:32:00.627277Z,92,standing up
1610638320.6422777,2021-01-14T15:32:00.642277Z,90,standing up
1610638320.6572776,2021-01-14T15:32:00.657278Z,87,standing up
1610638320.6722777,2021-01-14T15:32:00.672278Z,85,standing up
1610638320.6872778,2021-01-14T15:32:00.687278Z,83,standing up
1610638320.702278,2021-01-14T15:32:00.702278Z,82,standing up
1610638320.717278,2021-01-14T15:32:00.717278Z,81,standing up
1610638320.732278,2021-01-14T15:32:00.732278Z,82,standing up
1610638320.7472782,2021-01-14T15:32:00.747278Z,85,standing up
1610638320.7622783,2021-01-14T15:32:00.762278Z,90,standing up
1610638320.7772784,2021-01-14T15:32:00.777278Z,95,standing up
1610638320.7922783,2021-01-14T15:32:00.792279Z,102,standing up
1610638320.8072786,2021-01-14T15:32:00.807279Z,108,standing up
1610638320.8222787,2021-01-14T15:32:00.822279Z,115,standing up
1610638320.8372788,2021-01-14T15:32:00.837279Z,120,standing up
1610638320.852279,2021-01-14T15:32:00.852279Z,125,standing up
1610638320.867279,2021-01-14T15:32:00.867279Z,129,standing up
1610638320.8822792,2021-01-14T15:32:00.882279Z,132,standing up
1610638320.8972793,2021-01-14T15:32:00.897279Z,134,standing up
1610638320.9122794,2021-01-14T15:32:00.912279Z,136,standing up
1610638320.9272797,2021-01-14T15:32:00.927279Z,137,standing up
1610638320.9422796,2021-01-14T15:32:00.942280Z,138,standing up
1610638320.9572797,2021-01-14T15:32:00.957280Z,138,standing up
1610638320.9722798,2021-01-14T15:32:00.972280Z,138,standing up
1610638320.98728,2021-01-14T15:32:00.987280Z,138,standing up
1610638321.00228,2021-01-14T15:32:01.002280Z,137,walking
1610638321.01728,2021-01-14T15:32:01.017280Z,136,walking
1610638321.0322802,2021-01-14T15:32:01.032280Z,135,walking
1610638321.0472803,2021-01-14T15:32:01.047280Z,134,walking
1610638321.0622804,2021-01-14T15:32:01.062280Z,132,walking
1610638321.0772803,2021-01-14T15:32:01.077281Z,131,walking
1610638321.0922806,2021-01-14T15:32:01.092281Z,129,walking
1610638321.1072807,2021-01-14T15:32:01.107281Z,128,walking
1610638321.1222808,2021-01-14T15:32:01.122281Z,126,walking
1610638321.137281,2021-01-14T15:32:01.137281Z,125,walking
1610638321.152281,2021-01-14T15:32:01.152281Z,124,walking
1610638321.1672812,2021-01-14T15:32:01.167281Z,122,walking
1610638321.1822813,2021-01-14T15:32:01.182281Z,120,walking
1610638321.1972814,2021-01-14T15:32:01.197281Z,118,walking
1610638321.2122817,2021-01-14T15:32:01.212281Z,117,walking
1610638321.2272816,2021-01-14T15:32:01.227282Z,115,walking
1610638321.2422817,2021-01-14T15:32:01.242282Z,113,walking
1610638321.2572818,2021-01-14T15:32:01.257282Z,112,walking
1610638321.272282,2021-01-14T15:32:01.272282Z,111,walking
1610638321.287282,2021-01-14T15:32:01.287282Z,109,walking
1610638321.302282,2021-01-14T15:32:01.302282Z,108,walking
1610638321.3172822,2021-01-14T15:32:01.317282Z,107,walking
1610638321.3322823,2021-01-14T15:32:01.332282Z,108,walking
1610638321.3472824,2021-01-14T15:32:01.347282Z,109,walking
1610638321.3622825,2021-01-14T15:32:01.362283Z,111,walking
1610638321.3772826,2021-01-14T15:32:01.377283Z,114,walking
1610638321.3922827,2021-01-14T15:32:01.392283Z,117,walking
1610638321.4072828,2021-01-14T15:32:01.407283Z,121,walking
1610638321.422283,2021-01-14T15:32:01.422283Z,125,walking
1610638321.437283,2021-01-14T15:32:01.437283Z,127,walking
1610638321.4522831,2021-01-14T15:32:01.452283Z,130,walking
1610638321.4672832,2021-01-14T15:32:01.467283Z,133,walking
1610638321.4822834,2021-01-14T15:32:01.482283Z,135,walking
1610638321.4972837,2021-01-14T15:32:01.497283Z,136,walking
1610638321.5122836,2021-01-14T15:32:01.512284Z,138,walking
1610638321.5272837,2021-01-14T15:32:01.527284Z,139,walking
1610638321.5422838,2021-01-14T15:32:01.542284Z,140,walking
1610638321.557284,2021-01-14T15:32:01.557284Z,140,walking
1610638321.572284,2021-01-14T15:32:01.572284Z,140,walking
1610638321.587284,2021-01-14T15:32:01.587284Z,140,walking
1610638321.6022842,2021-01-14T15:32:01.602284Z,139,walking
1610638321.6172843,2021-01-14T15:32:01.617284Z,138,walking
1610638321.6322844,2021-01-14T15:32:01.632284Z,137,walking
1610638321.6472845,2021-01-14T15:32:01.647285Z,135,walking
1610638321.6622846,2021-01-14T15:32:01.662285Z,133,walking
1610638321.6772847,2021-01-14T15:32:01.677285Z,130,walking
1610638321.6922848,2021-01-14T15:32:01.692285Z,128,walking
1610638321.707285,2021-01-14T15:32:01.707285Z,126,walking
1610638321.722285,2021-01-14T15:32:01.722285Z,125,walking
1610638321.7372851,2021-01-14T15:32:01.737285Z,123,walking
1610638321.7522852,2021-01-14T15:32:01.752285Z,122,walking
1610638321.767285,2021-01-14T15:32:01.767285Z,120,walking
1610638321.7822857,2021-01-14T15:32:01.782285Z,119,walking
1610638321.7972856,2021-01-14T15:32:01.797286Z,118,walking
1610638321.8122857,2021-01-14T15:32:01.812286Z,117,walking
1610638321.8272858,2021-01-14T15:32:01.827286Z,116,walking
1610638321.842286,2021-01-14T15:32:01.842286Z,116,walking
1610638321.857286,2021-01-14T15:32:01.857286Z,115,walking
1610638321.872286,2021-01-14T15:32:01.872286Z,115,walking
1610638321.8872862,2021-01-14T15:32:01.887286Z,115,walking
1610638321.9022863,2021-01-14T15:32:01.902286Z,117,walking
1610638321.9172864,2021-01-14T15:32:01.917286Z,120,walking
1610638321.9322865,2021-01-14T15:32:01.932287Z,123,walking
1610638321.9472866,2021-01-14T15:32:01.947287Z,127,walking
1610638321.9622867,2021-01-14T15:32:01.962287Z,132,walking
1610638321.9772868,2021-01-14T15:32:01.977287Z,137,walking
1610638321.992287,2021-01-14T15:32:01.992287Z,142,walking
1610638322.007287,2021-01-14T15:32:02.007287Z,147,walking
1610638322.0222871,2021-01-14T15:32:02.022287Z,151,walking
1610638322.0372872,2021-01-14T15:32:02.037287Z,154,walking
1610638322.052287,2021-01-14T15:32:02.052287Z,157,walking
1610638322.0672874,2021-01-14T15:32:02.067287Z,158,walking
1610638322.0822875,2021-01-14T15:32:02.082288Z,159,walking
1610638322.0972877,2021-01-14T15:32:02.097288Z,160,walking
1610638322.1122878,2021-01-14T15:32:02.112288Z,159,walking
1610638322.127288,2021-01-14T15:32:02.127288Z,158,walking
1610638322.142288,2021-01-14T15:32:02.142288Z,156,walking
1610638322.157288,2021-01-14T15:32:02.157288Z,154,walking
1610638322.1722882,2021-01-14T15:32:02.172288Z,152,walking
1610638322.1872883,2021-01-14T15:32:02.187288Z,149,walking
1610638322.2022884,2021-01-14T15:32:02.202288Z,146,walking
1610638322.2172885,2021-01-14T15:32:02.217288Z,142,walking
1610638322.2322886,2021-01-14T15:32:02.232289Z,139,walking
1610638322.2472887,2021-01-14T15:32:02.247289Z,135,walking
1610638322.2622888,2021-01-14T15:32:02.262289Z,132,walking
1610638322.277289,2021-01-14T15:32:02.277289Z,128,walking
1610638322.292289,2021-01-14T15:32:02.292289Z,125,walking
1610638322.3072891,2021-01-14T15:32:02.307289Z,123,walking
1610638322.3222892,2021-01-14T15:32:02.322289Z,119,walking
1610638322.337289,2021-01-14T15:32:02.337289Z,115,walking
1610638322.3522894,2021-01-14T15:32:02.352289Z,112,walking
1610638322.3672895,2021-01-14T15:32:02.367290Z,109,walking
1610638322.3822896,2021-01-14T15:32:02.382290Z,106,walking
1610638322.3972898,2021-01-14T15:32:02.397290Z,104,walking
1610638322.41229,2021-01-14T15:32:02.412290Z,101,walking
1610638322.42729,2021-01-14T15:32:02.427290Z,99,walking
1610638322.44229,2021-01-14T15:32:02.442290Z,98,walking
1610638322.4572902,2021-01-14T15:32:02.457290Z,98,walking
1610638322.4722905,2021-01-14T15:32:02.472290Z,100,walking
1610638322.4872904,2021-01-14T15:32:02.487290Z,104,walking
1610638322.5022905,2021-01-14T15:32:02.502290Z,108,walking
1610638322.5172906,2021-01-14T15:32:02.517291Z,114,walking
1610638322.5322907,2021-01-14T15:32:02.532291Z,120,walking
1610638322.5472908,2021-01-14T15:32:02.547291Z,125,walking
1610638322.562291,2021-01-14T15:32:02.562291Z,130,walking
1610638322.577291,2021-01-14T15:32:02.577291Z,134,walking
1610638322.592291,2021-01-14T15:32:02.592291Z,137,walking
1610638322.6072912,2021-01-14T15:32:02.607291Z,139,walking
1610638322.622291,2021-01-14T15:32:02.622291Z,140,walking
1610638322.6372914,2021-01-14T15:32:02.637291Z,140,walking
1610638322.6522915,2021-01-14T15:32:02.652292Z,139,walking
1610638322.6672916,2021-01-14T15:32:02.667292Z,137,walking
1610638322.6822915,2021-01-14T15:32:02.682292Z,135,walking
1610638322.697292,2021-01-14T15:32:02.697292Z,132,walking
1610638322.712292,2021-01-14T15:32:02.712292Z,129,walking
1610638322.727292,2021-01-14T15:32:02.727292Z,126,walking
1610638322.7422922,2021-01-14T15:32:02.742292Z,123,walking
1610638322.7572925,2021-01-14T15:32:02.757292Z,119,walking
1610638322.7722924,2021-01-14T15:32:02.772292Z,115,walking
1610638322.7872925,2021-01-14T15:32:02.787292Z,111,walking
1610638322.8022926,2021-01-14T15:32:02.802293Z,107,walking
1610638322.8172927,2021-01-14T15:32:02.817293Z,103,walking
1610638322.8322928,2021-01-14T15:32:02.832293Z,100,walking
1610638322.847293,2021-01-14T15:32:02.847293Z,96,walking
1610638322.862293,2021-01-14T15:32:02.862293Z,92,walking
1610638322.877293,2021-01-14T15:32:02.877293Z,89,walking
1610638322.8922932,2021-01-14T15:32:02.892293Z,86,walking
1610638322.907293,2021-01-14T15:32:02.907293Z,84,walking
1610638322.9222934,2021-01-14T15:32:02.922293Z,82,walking
1610638322.9372935,2021-01-14T15:32:02.937294Z,80,walking
1610638322.9522936,2021-01-14T15:32:02.952294Z,79,walking
1610638322.9672935,2021-01-14T15:32:02.967294Z,78,walking
1610638322.9822938,2021-01-14T15:32:02.982294Z,78,walking
1610638322.997294,2021-01-14T15:32:02.997294Z,79,walking
1610638323.012294,2021-01-14T15:32:03.012294Z,80,walking
1610638323.0272942,2021-01-14T15:32:03.027294Z,84,walking
1610638323.0422945,2021-01-14T15:32:03.042294Z,90,walking
1610638323.0572944,2021-01-14T15:32:03.057294Z,98,walking
1610638323.0722945,2021-01-14T15:32:03.072294Z,106,walking
1610638323.0872946,2021-01-14T15:32:03.087295Z,116,walking
1610638323.1022947,2021-01-14T15:32:03.102295Z,125,walking
1610638323.1172948,2021-01-14T15:32:03.117295Z,133,walking
1610638323.132295,2021-01-14T15:32:03.132295Z,141,walking
1610638323.147295,2021-01-14T15:32:03.147295Z,148,walking
1610638323.162295,2021-01-14T15:32:03.162295Z,154,walking
1610638323.1772952,2021-01-14T15:32:03.177295Z,158,walking
1610638323.1922953,2021-01-14T15:32:03.192295Z,162,walking
1610638323.2072954,2021-01-14T15:32:03.207295Z,164,walking
1610638323.2222955,2021-01-14T15:32:03.222296Z,165,walking
1610638323.2372956,2021-01-14T15:32:03.237296Z,166,walking
1610638323.2522955,2021-01-14T15:32:03.252296Z,165,walking
1610638323.2672958,2021-01-14T15:32:03.267296Z,163,walking
1610638323.282296,2021-01-14T15:32:03.282296Z,160,walking
1610638323.297296,2021-01-14T15:32:03.297296Z,156,walking
1610638323.3122962,2021-01-14T15:32:03.312296Z,152,walking
1610638323.3272965,2021-01-14T15:32:03.327296Z,148,walking
1610638323.3422964,2021-01-14T15:32:03.342296Z,143,walking
1610638323.3572965,2021-01-14T15:32:03.357296Z,139,walking
1610638323.3722966,2021-01-14T15:32:03.372297Z,135,walking
1610638323.387297,2021-01-14T15:32:03.387297Z,131,walking
1610638323.4022968,2021-01-14T15:32:03.402297Z,128,walking
1610638323.417297,2021-01-14T15:32:03.417297Z,125,walking
1610638323.432297,2021-01-14T15:32:03.432297Z,124,walking
1610638323.447297,2021-01-14T15:32:03.447297Z,122,walking
1610638323.4622972,2021-01-14T15:32:03.462297Z,121,walking
1610638323.4772973,2021-01-14T15:32:03.477297Z,119,walking
1610638323.4922974,2021-01-14T15:32:03.492297Z,118,walking
1610638323.5072975,2021-01-14T15:32:03.507298Z,116,walking
1610638323.5222976,2021-01-14T15:32:03.522298Z,115,walking
1610638323.5372975,2021-01-14T15:32:03.537298Z,113,walking
1610638323.5522978,2021-01-14T15:32:03.552298Z,113,walking
1610638323.567298,2021-01-14T15:32:03.567298Z,113,walking
1610638323.582298,2021-01-14T15:32:03.582298Z,115,walking
1610638323.597298,2021-01-14T15:32:03.597298Z,119,walking
1610638323.6122985,2021-01-14T15:32:03.612298Z,124,walking
1610638323.6272984,2021-01-14T15:32:03.627298Z,129,walking
1610638323.6422985,2021-01-14T15:32:03.642298Z,135,walking
1610638323.6572986,2021-01-14T15:32:03.657299Z,141,walking
1610638323.672299,2021-01-14T15:32:03.672299Z,145,walking
1610638323.6872988,2021-01-14T15:32:03.687299Z,149,walking
1610638323.7022989,2021-01-14T15:32:03.702299Z,152,walking
1610638323.717299,2021-01-14T15:32:03.717299Z,153,walking
1610638323.732299,2021-01-14T15:32:03.732299Z,154,walking
1610638323.7472992,2021-01-14T15:32:03.747299Z,153,walking
1610638323.7622993,2021-01-14T15:32:03.762299Z,151,walking
1610638323.7772994,2021-01-14T15:32:03.777299Z,149,walking
1610638323.7922995,2021-01-14T15:32:03.792300Z,146,walking
1610638323.8072996,2021-01-14T15:32:03.807300Z,142,walking
1610638323.8222997,2021-01-14T15:32:03.822300Z,137,walking
1610638323.8372998,2021-01-14T15:32:03.837300Z,133,walking
1610638323.8523,2021-01-14T15:32:03.852300Z,129,walking
1610638323.8673,2021-01-14T15:32:03.867300Z,125,walking
1610638323.8823,2021-01-14T15:32:03.882300Z,122,walking
1610638323.8973002,2021-01-14T15:32:03.897300Z,119,walking
1610638323.9123003,2021-01-14T15:32:03.912300Z,117,walking
1610638323.9273005,2021-01-14T15:32:03.927300Z,116,walking
1610638323.9423006,2021-01-14T15:32:03.942301Z,115,walking
1610638323.957301,2021-01-14T15:32:03.957301Z,115,walking
1610638323.9723008,2021-01-14T15:32:03.972301Z,115,walking
1610638323.9873009,2021-01-14T15:32:03.987301Z,116,walking
1610638324.002301,2021-01-14T15:32:04.002301Z,116,walking
1610638324.017301,2021-01-14T15:32:04.017301Z,117,walking
1610638324.0323012,2021-01-14T15:32:04.032301Z,118,walking
1610638324.0473013,2021-01-14T15:32:04.047301Z,118,walking
1610638324.0623014,2021-01-14T15:32:04.062301Z,118,walking
1610638324.0773015,2021-01-14T15:32:04.077302Z,117,walking
1610638324.0923016,2021-01-14T15:32:04.092302Z,117,walking
1610638324.1073017,2021-01-14T15:32:04.107302Z,116,walking
1610638324.1223018,2021-01-14T15:32:04.122302Z,117,walking
1610638324.137302,2021-01-14T15:32:04.137302Z,118,walking
1610638324.152302,2021-01-14T15:32:04.152302Z,121,walking
1610638324.167302,2021-01-14T15:32:04.167302Z,124,walking
1610638324.1823022,2021-01-14T15:32:04.182302Z,127,walking
1610638324.1973023,2021-01-14T15:32:04.197302Z,132,walking
1610638324.2123024,2021-01-14T15:32:04.212302Z,136,walking
1610638324.2273026,2021-01-14T15:32:04.227303Z,140,walking
1610638324.242303,2021-01-14T15:32:04.242303Z,143,walking
1610638324.2573028,2021-01-14T15:32:04.257303Z,144,walking
1610638324.2723029,2021-01-14T15:32:04.272303Z,145,walking
1610638324.287303,2021-01-14T15:32:04.287303Z,144,walking
1610638324.302303,2021-01-14T15:32:04.302303Z,142,walking
1610638324.3173032,2021-01-14T15:32:04.317303Z,139,walking
1610638324.3323033,2021-01-14T15:32:04.332303Z,136,walking
1610638324.3473034,2021-01-14T15:32:04.347303Z,131,walking
1610638324.3623035,2021-01-14T15:32:04.362303Z,126,walking
1610638324.3773036,2021-01-14T15:32:04.377304Z,122,walking
1610638324.3923037,2021-01-14T15:32:04.392304Z,116,walking
1610638324.4073038,2021-01-14T15:32:04.407304Z,111,walking
1610638324.422304,2021-01-14T15:32:04.422304Z,106,walking
1610638324.437304,2021-01-14T15:32:04.437304Z,102,walking
1610638324.452304,2021-01-14T15:32:04.452304Z,99,walking
1610638324.4673042,2021-01-14T15:32:04.467304Z,96,walking
1610638324.4823043,2021-01-14T15:32:04.482304Z,93,walking
1610638324.4973044,2021-01-14T15:32:04.497304Z,91,walking
1610638324.5123043,2021-01-14T15:32:04.512305Z,89,walking
1610638324.5273046,2021-01-14T15:32:04.527305Z,88,walking
1610638324.5423048,2021-01-14T15:32:04.542305Z,87,walking
1610638324.5573049,2021-01-14T15:32:04.557305Z,86,walking
1610638324.572305,2021-01-14T15:32:04.572305Z,86,walking
1610638324.587305,2021-01-14T15:32:04.587305Z,87,walking
1610638324.6023052,2021-01-14T15:32:04.602305Z,87,walking
1610638324.6173053,2021-01-14T15:32:04.617305Z,88,walking
1610638324.6323054,2021-01-14T15:32:04.632305Z,90,walking
1610638324.6473055,2021-01-14T15:32:04.647305Z,93,walking
1610638324.6623056,2021-01-14T15:32:04.662306Z,98,walking
1610638324.6773057,2021-01-14T15:32:04.677306Z,105,walking
1610638324.6923058,2021-01-14T15:32:04.692306Z,114,walking
1610638324.707306,2021-01-14T15:32:04.707306Z,124,walking
1610638324.722306,2021-01-14T15:32:04.722306Z,134,walking
1610638324.737306,2021-01-14T15:32:04.737306Z,145,walking
1610638324.7523062,2021-01-14T15:32:04.752306Z,156,walking
1610638324.7673063,2021-01-14T15:32:04.767306Z,165,walking
1610638324.7823064,2021-01-14T15:32:04.782306Z,172,walking
1610638324.7973063,2021-01-14T15:32:04.797307Z,177,walking
1610638324.8123066,2021-01-14T15:32:04.812307Z,181,walking
1610638324.8273067,2021-01-14T15:32:04.827307Z,182,walking
1610638324.8423069,2021-01-14T15:32:04.842307Z,181,walking
1610638324.857307,2021-01-14T15:32:04.857307Z,179,walking
1610638324.872307,2021-01-14T15:32:04.872307Z,175,walking
1610638324.8873072,2021-01-14T15:32:04.887307Z,169,walking
1610638324.9023073,2021-01-14T15:32:04.902307Z,163,walking
1610638324.9173074,2021-01-14T15:32:04.917307Z,157,walking
1610638324.9323075,2021-01-14T15:32:04.932307Z,152,walking
1610638324.9473076,2021-01-14T15:32:04.947308Z,146,walking
1610638324.9623077,2021-01-14T15:32:04.962308Z,142,walking
1610638324.9773078,2021-01-14T15:32:04.977308Z,138,walking
1610638324.992308,2021-01-14T15:32:04.992308Z,135,walking
1610638325.007308,2021-01-14T15:32:05.007308Z,132,walking
1610638325.022308,2021-01-14T15:32:05.022308Z,130,walking
1610638325.0373082,2021-01-14T15:32:05.037308Z,128,walking
1610638325.0523083,2021-01-14T15:32:05.052308Z,126,walking
1610638325.0673084,2021-01-14T15:32:05.067308Z,125,walking
1610638325.0823083,2021-01-14T15:32:05.082309Z,124,walking
1610638325.0973086,2021-01-14T15:32:05.097309Z,122,walking
1610638325.1123087,2021-01-14T15:32:05.112309Z,120,walking
1610638325.1273088,2021-01-14T15:32:05.127309Z,118,walking
1610638325.142309,2021-01-14T15:32:05.142309Z,117,walking
1610638325.157309,2021-01-14T15:32:05.157309Z,116,walking
1610638325.1723092,2021-01-14T15:32:05.172309Z,115,walking
1610638325.1873093,2021-01-14T15:32:05.187309Z,114,walking
1610638325.2023094,2021-01-14T15:32:05.202309Z,115,walking
1610638325.2173097,2021-01-14T15:32:05.217309Z,118,walking
1610638325.2323096,2021-01-14T15:32:05.232310Z,122,walking
1610638325.2473097,2021-01-14T15:32:05.247310Z,126,walking
1610638325.2623098,2021-01-14T15:32:05.262310Z,131,walking
1610638325.27731,2021-01-14T15:32:05.277310Z,137,walking
1610638325.29231,2021-01-14T15:32:05.292310Z,141,walking
1610638325.30731,2021-01-14T15:32:05.307310Z,145,walking
1610638325.3223102,2021-01-14T15:32:05.322310Z,148,walking
1610638325.3373103,2021-01-14T15:32:05.337310Z,150,walking
1610638325.3523104,2021-01-14T15:32:05.352310Z,150,walking
1610638325.3673103,2021-01-14T15:32:05.367311Z,150,walking
1610638325.3823106,2021-01-14T15:32:05.382311Z,149,walking
1610638325.3973107,2021-01-14T15:32:05.397311Z,147,walking
1610638325.4123108,2021-01-14T15:32:05.412311Z,145,walking
1610638325.427311,2021-01-14T15:32:05.427311Z,142,walking
1610638325.442311,2021-01-14T15:32:05.442311Z,139,walking
1610638325.4573112,2021-01-14T15:32:05.457311Z,135,walking
1610638325.4723113,2021-01-14T15:32:05.472311Z,131,walking
1610638325.4873114,2021-01-14T15:32:05.487311Z,127,walking
1610638325.5023117,2021-01-14T15:32:05.502311Z,123,walking
1610638325.5173116,2021-01-14T15:32:05.517312Z,119,walking
1610638325.5323117,2021-01-14T15:32:05.532312Z,114,walking
1610638325.5473118,2021-01-14T15:32:05.547312Z,108,walking
1610638325.562312,2021-01-14T15:32:05.562312Z,102,walking
1610638325.577312,2021-01-14T15:32:05.577312Z,96,walking
1610638325.592312,2021-01-14T15:32:05.592312Z,90,walking
1610638325.6073122,2021-01-14T15:32:05.607312Z,84,walking
1610638325.6223123,2021-01-14T15:32:05.622312Z,79,walking
1610638325.6373124,2021-01-14T15:32:05.637312Z,74,walking
1610638325.6523125,2021-01-14T15:32:05.652313Z,71,walking
1610638325.6673126,2021-01-14T15:32:05.667313Z,68,walking
1610638325.6823127,2021-01-14T15:32:05.682313Z,66,walking
1610638325.6973128,2021-01-14T15:32:05.697313Z,65,walking
1610638325.712313,2021-01-14T15:32:05.712313Z,65,walking
1610638325.727313,2021-01-14T15:32:05.727313Z,66,walking
1610638325.7423131,2021-01-14T15:32:05.742313Z,68,walking
1610638325.7573133,2021-01-14T15:32:05.757313Z,71,walking
1610638325.7723134,2021-01-14T15:32:05.772313Z,75,walking
1610638325.7873137,2021-01-14T15:32:05.787313Z,79,walking
1610638325.8023136,2021-01-14T15:32:05.802314Z,83,walking
1610638325.8173137,2021-01-14T15:32:05.817314Z,87,walking
1610638325.8323138,2021-01-14T15:32:05.832314Z,91,walking
1610638325.847314,2021-01-14T15:32:05.847314Z,94,walking
1610638325.862314,2021-01-14T15:32:05.862314Z,97,walking
1610638325.877314,2021-01-14T15:32:05.877314Z,100,walking
1610638325.8923142,2021-01-14T15:32:05.892314Z,102,walking
1610638325.9073143,2021-01-14T15:32:05.907314Z,104,walking
1610638325.9223144,2021-01-14T15:32:05.922314Z,105,walking
